blue	青い	anc
tax	税|課税する|重荷|負担	anc
never	決して～ない|今までに一度も～ない	anc
garden	庭園	anc
performance	遂行|実行|演技|上演|性能|できばえ|成績	anc
force	強制する|力|暴力|violence|軍隊	anc
financial	財務の|財政上の|金融の|財界人の	anc
turn	順番|に変わる|(イメージ:現在の運動･状態の方向を転換すること)	anc
against	～に対して|～に対抗して	original
court	裁判所|宮廷|法廷|中庭|(女性に)言い寄る|求愛する	anc
road	道	anc
notice	に気づく|だとわかる|通知|掲示|注意	anc
few	少しの|少数の|ほとんど～ない	anc
equipment	装備|準備|設備	anc
red	赤い	anc
below	〜の下で	original
build	建てる|つくる	anc
blog	ブログ	anc
login	ログイン|ログインする	booqs
space	空間|スペース|宇宙	anc
east	東	anc
discussion	議論|討論	anc
student	生徒	anc
legal	法律の|強制的な|法定の|合法の	anc
recent	最近の|近頃の|新しい|近代の|現世の	anc
above	〜より上に	original
brand	汚名を着せる|商標|焼印を押す	anc
hard	熱心に|いっしょうけんめいに|激しく|(生活などが)つらい|苦しい|難しい	anc
format	型|構成|判型|体裁|書式|形式	anc
edit	編集する	anc
individual	個人|個人主義的な|個々の	anc
license	鑑札|許可証|免許(証)|気まま|破格|に免許を許す	anc
committee	委員会|委員	anc
social	社会の|社会生活を営む|社会的な|社交の	anc
browse	ざっと目を通す|乱読する|漫然と読む|葉などを食う	anc
early	早い|早く(時間･時期)	anc
break	損なう	anc
mark	記号|目標|印(をつける)|跡(を残す)|値段をつける|特徴づける|マルク(ドイツの通貨単位)	anc
password	パスワード|合い言葉|合言葉|入場許可を得る手段	anc
sound	聞こえる|音	original
question	質問|問い	anc
interest	利益|利子|興味を持たせる|興味|関心	anc
feel	感じる|と思う	anc
purchase	を買う|購入(品)	anc
choose	選ぶ	anc
journal	日刊新聞|新聞|日記|雑誌	anc
important	重要な	anc
sort	分類する|仕分けする|ソート|種類|人|区別する|片付ける	anc
follow	に続く|の後を追う	anc
fast	速く|速い	anc
magazine	雑誌|火薬庫	anc
statement	声明|陳述|述べたこと	anc
analysis	分析|詳細な検討|分解|解析|見方|解析学	anc
answer	答える|返事をする|答え|返事	anc
director	監督|ディレクター役員|取締役|部長|本部長	anc
ship	船積する|船|を輸送する|乗船する	anc
fall	落ちる|秋	anc
official	公の|公式の|職員|役員	anc
ad	広告	original
supply	を供給する|支給する|供給	anc
bill	法案(legislation)|ビラ|紙幣|100ドル(紙幣)|起訴状|請求書|番組|くちばし	original
hear	聞く|(受動的に、ばくぜんと)聞こえる|耳にする	anc
rental	賃貸しの|使用料	anc
direct	指示する|(道)を教える|(注意)をむける|まっすぐに	anc
something	何か|あるもの	anc
additional	追加の	anc
step	ステップ|一歩|歩み|足の運び|段|階段|処置|歩く|を踏みいれる	anc
collection	収集|取り立て|集じん	anc
region	領域|地域|地帯|地方|分野|範囲|界	anc
baby	赤ん坊	anc
bring	持ってくる	anc
land	陸|着陸する|上陸する	anc
adult	おとな|成熟した|成人の|成人専用の	anc
fax	ファクシミリ|ファックス|ファックス送信する	anc
style	スタイル|呼ぶ|様式|型|文体|日時計の指針|(植物)花柱	anc
fact	事実	anc
organization	組織|組織化|生物|団体	anc
short	短い	anc
future	未来|将来の|(文法)未来時制	anc
poker	突く人(物)|火かき|焼き絵用具|(トランプ)ポーカー	anc
status	地位|情勢|状態	anc
finance	財務|財政|賄う|資金を調達する|財政学	anc
agreement	同意|意見の一致|協定|条約|(文法)一致|呼応	anc
programme	(UK英)プログラム	anc
practice	練習|実践|練習する|実行する	anc
wed	結婚する|と結婚する|結びつける|Wednesdayの省略形	original
major	主要な|大手の|より大きい|大きいほうの|専攻の|少佐|専攻する	anc
award	を与える|授与する|賞金|賞	anc
error	誤り	anc
conference	協議|相談|会議|協議会	anc
always	いつも|常に	anc
picture	絵|写真|心に想いえがく	anc
audio	可聴周波数|音響部分|聴覚の	anc
mean	を意味する|卑怯な	anc
understand	理解する	anc
cause	原因|を引き起こす	anc
agency	代理店|機関|媒体|作用	anc
edition	版	anc
put	置く	original
event	行事|出来事	anc
holiday	祝日|休日|祭日	anc
receive	を受け取る	anc
database	データベース	anc
bear	運ぶ|を生む|を持っている|負担する|がまんする|クマ|熊|乱暴者|弱気筋|慎重派	anc
id	身分証明書	original
welcome	ようこそ|いらっしゃい|歓迎(する)	anc
association	組合|連想|会|教会|連合|合同|関連性	anc
period	ピリオド|期間|時代|周期|段階|終わり|年代物の	original
amount	量|に等しくなる|総計|総額|額	anc
common	一般的な|共通の	anc
position	位置|場所|立場|境遇|状態|地位|身分|職業|姿勢|位置させる	anc
possible	可能な|起こりうる|ありうる|なしうる|実行できる	anc
yet	まだ|(疑問文で)もう|すでに|(否定文で)まだ|今のところは	anc
sun	太陽	booqs
artist	芸術家	anc
newsletter	広報|社報	anc
copy	複写する|原稿|冊|部	anc
net	網|ネット|クモの巣|インターネット|正味の	anc
face	顔|直面する	anc
god	神(一般的な使用では小文字|信者が特定の神として示す時は大文字)	anc
figure	形|を図で表す|を象徴する|思う|考える|を心の中に描く|フィギュア|形|姿|外観|挿絵|数字	anc
delivery	配達|配信	anc
animal	動物	anc
energy	エネルギー	anc
match	に匹敵する|に調和する|試合|競争相手|好敵手|釣り合う人･物	anc
society	社会	anc
charge	料金|非難(する)|充電(する)|突撃(する)|告訴(する)|(義務など)を負わせる|請求する|つけにする	anc
vote	投票する|投票数|投票用紙|投票権	anc
child	子ども	original
porn	ポルノ	anc
tour	ツアー|周遊する|旅行する|巡業する|観光旅行	anc
radio	ラジオ	anc
entry	入ること|記入(事項)	anc
similar	同様な|同じように|よく似た|類似の|同様の	anc
