romantic	ロマンテックな人|伝奇物語的な|ロマンチックな|実際的でない|非現実的な	anc
wise	賢い|博識な|賢そうな|えらそうな|知らせる|教える	anc
stability	安定(性)	anc
southwest	南西(部)|南西の|南西へ	anc
axis	中心線|軸	anc
cherry	サクランボ|桜	anc
sole	唯一の|独占的な|独身の|足の裏|蹄鉄|シタビラメ|シタガレイ	anc
grass	芝生|草|牧草|牧草の種をまく|(俗)マリファナ|大麻	anc
institutional	組織的な	anc
stupid	愚かな|ばかな	anc
thermal	熱の|温度の|熱による|温泉の|暖かい	anc
metabolism	代謝|新陳代謝|物質交代	anc
independence	独立心|独立|自立|自活	anc
warrant	正当な理由となる|を保証する|に請け合う|令状|証明書	anc
harvest	収穫する|刈取る|報い|収穫|収穫高|収穫期|結果|取り入れる	anc
fragrance	芳香	anc
cloudy	雲の|曇った	anc
surround	を取り囲む|サラウンド	anc
diagram	図解	anc
personally	個人的に|自分自身で|直接に|自分としては	anc
acrobat	曲芸師	original
plenty	たくさん|豊富|多数|多量|豊富さ|十分に|たっぷり	anc
excellence	優秀|卓越|長所|美徳	anc
brass	真ちゅう|真鍮(色･製品)(の)|黄銅|ずうずうしさ|お偉方|大物	anc
cheat	をだます|ごまかす|浮気する|詐取|カンニング|だますこと|ごまかし|詐欺師|不正行為	anc
departure	新機軸|出発|発車|逸脱|背反|出航|門出|離脱	anc
lucky	幸運な	anc
wealth	豊富|富|裕福|財産	anc
somewhere	どこかに|ある時|何時か|およそ	anc
allocation	割り当て	anc
survival	生存(者)|生き残ること	anc
den	動物の住む穴|動物園の檻|住みか|書斎	anc
clerk	事務員	anc
acquire	を習得する|を獲得する	anc
binary	二進法の	anc
warrior	勇士|武人|武士|軍人	anc
celebration	祝賀|式典	anc
attendance	出席	anc
trans	超えて|横切って	anc
offset	分かれ|分派|オフセット(印刷)|埋め合わせ|相殺|相殺する	anc
whenever	ときはいつも|いつであろうと|時はいつでも|いつ～しようとも|いったいいつ	anc
resolve	疑問を解決する|に決心させる|決定させる|を決心する|を分解する|を解析する|を変化させる|決意|決断	anc
duke	公爵	anc
necklace	ネックレス|首飾り	anc
athletic	運動競技の	anc
integer	(ínṭɪdʒɚ)完全なもの|完全体|(数学)整数|整数値	anc
lovely	うっとりするほど|美しい|かわいらしい|楽しい|美しい女|美しいもの	anc
founder	倒れさせる|浸水する|失敗する	anc
monkey	サル|いたずら小僧|遊び回る|いじくる	anc
casual	さりげない|くだけた|偶然の|不用意の|のんきな|臨時の|略式の|即座の	anc
methodology	方法論	anc
vital	きわめて重大な|致命的な|生命の|生命維持に必要な|活気のある	anc
rebate	手数料|リベート	anc
nest	に巣をつくってやる|巣|巣を造る|隠れ場所|悪事の温床	anc
telling	手ごたえのある|有効な|(知らず知らず)感情(内情)を外に表わす|効果的な|話すこと|教えること|多くを語る	anc
steam	蒸気の|蒸気|水蒸気|スチーム|霧|もや|力	anc
fairly	相当に|公平に|正しく|かなり|完全に|全く	original
coastal	海岸の	anc
intelligent	知的な	anc
rick	積みわら	anc
regardless	かまわない|無頓着な|不注意な	anc
aluminum	アルミニウム(金属元素)	anc
approve	を承認する|賛成する|を気に入る	anc
loose	ゆるい|しまりのない|容器に入っていない|自由な|矢離れ|結末|成り行き|放つ	anc
deserve	を受けるに足る|に値する	anc
transformation	変換|変形|変化|変容|変質|変態|変圧	anc
advise	に忠告する|に助言する|通知する	anc
latter	後者|後の方の|近ごろの	anc
intermediate	中間にある|中間の|媒介物|仲裁人|中間体	anc
suspension	負債の返済不納|吊すこと|停止|宙吊り|未決定|停職	anc
mint	ハッカ(入りの菓子)|造幣局|多額|源泉|鋳造する|ま新しい|未使用の	anc
debug	除虫する|の欠陥を捜して直す|デバッグする|から盗聴器を取り除く	anc
stamp	スタンプ|商標|切手|を踏みつける|をスタンプで押す	anc
bookstore	書店	anc
defence	弁護|守り	anc
bra	ブラジャー	anc
lite	(=light)	anc
steer	舵を取る|操縦する|を案内する|向ける|進む|雄の子牛|去勢した雄牛	anc
announcement	発表|通知	anc
observer	オブザーバー|観察者|観測者|遵守者|立会人	anc
outcome	結果|成果	anc
passage	通過|通行|通路|旅行|一節|経過|通過帯域	anc
damn	強く非難する|呪う|呪い|ちぇっ|ちくしょう	anc
triple	3倍の|3重の|三重の|三種類の|三塁打	original
cassette	カセット	anc
jerry	肉体労働者|小型ピストル|安請負の|間に合わせの|貧弱な|室内便器|ハッと悟ること|よく分かっている	anc
gulf	湾|裂け目|大きな隔たり|深い割目|深い穴|深淵	anc
clay	粘土	anc
indoor	屋内|室内の	anc
shut	を閉める|を閉じる|閉まる|閉じた	anc
cite	引用する|列挙する|を引き合いに出す|特記する	anc
organ	オルガン|器官|機関|音声	anc
regularly	規則正しく|きちんと|正規に|まったく|正式に	anc
transcript	写し|複写|転写物|謄本	anc
bat	コウモリ|強打	anc
funeral	葬儀|葬式(の)|葬列|告別式	anc
cooling	冷却	anc
killer	殺し屋|殺す動物(器械)|殺人鬼	anc
opt	選択する	original
shopper	買物客|(商店の)広告ビラ|広告専用雑誌	anc
entrance	入口	anc
bull	乱暴なことをする|がっしりした男|頑固な|強気筋|雄牛|雄|ブルドック	anc
partly	部分的に|一部は|ある程度は|少しは|いくぶん	anc
steal	を盗む|盗み取る	anc
legacy	遺産|遺物|先祖伝来のもの|形見	anc
construct	組み立てる|建築する|構築する	anc
concentrate	集中する|集中させる	anc
telecom	電気通信	anc
span	紡いだ(ぐ)|期間|長さ|(橋が)～にかかっている	anc
invitation	招待状|招き|招待|案内|案内状	anc
ceramic	セラミック|製陶の|陶器の	anc
tobacco	たばこ|刻みたばこ|喫煙	anc
orientation	適応指導|方向(性)	anc
noble	堂々とした|気高い|堂々たる|高貴の|貴族の|崇高な	anc
creator	創造者|創作者|創設者|創始者	anc
stud	ちりばめる|びょう|埋め込みボルト|飾り釘|飾りボタン|プレーボーイ	anc
pepper	唐辛子|コショウ(をかける)|ピリッとさせる|(文章などを)引き締める	anc
marker	マーカー|マークする物|目印|採点者|記念碑	anc
execute	芸術品を創作する|果たす|実行する|演奏する|契約を履行する|死刑にする	anc
rose	バラ|淡赤色|美人|美貌|バラ色になる|riseの過去形	anc
governance	統治(組織)|支配(権)|管理(方式)|被支配状態	anc
defeat	を打ち負かす|beat|敗北|失敗	anc
chronic	慢性の|常習的な|長引く	anc
bachelor	独身の男性|独身の男|学士 	anc
trek	(長く苦しい)旅をする|小旅行|(特に難儀な)旅行	anc
pole	棒|柱|マスト|ポール|(性格･言動などの)正反対|両極端	anc
distribute	配送する|分配する|分布している	anc
preliminary	予備の|準備的な|仮の|前置きの|発端の|序の|下ごしらえ|予備試験	anc
glory	繁栄|栄光|誇り|壮観|荘厳	anc
elite	エリート(層)|精鋭|精粋|選ばれた人びと|選良	anc
bikini	ビキニ(水着)|ビキニ環礁(1946年から米国が核実験を行った)	anc
geography	地理学|地形	anc
optimize	最適化する|最も効果的にする	anc
arc	弧(こ)	anc
ourselves	我々自身で|の	anc
bow	(発音 bάʊ) おじぎ|おじぎをする|屈伏する|服従させる|へさき|船首|犬の鳴き声(bow-wow)|(発音 bóʊ)弓	anc
wooden	木製の|木でできた|不器用な|無表情な|ぎこちない	anc
analog	(=analogue主に英)|アナログ(の)|類似(の)|相似(の)|(肉･魚もどきの)合成食品	anc
cigarette	巻きタバコ	anc
adjust	(環境に)慣れる|を適合させる|調節してあわせる	anc
gonna	(俗)するつもりの(going to)	anc
bishop	ビショップ|司教|僧正	anc
precision	精密な|正確|精密|細心|几帳面さ	anc
silk	絹(の衣服)|絹の|やわらかな|ぜいたくな|絹糸|絹織物|(複数形で)絹の着物|(競馬の騎手の)制服	anc
gospel	ゴスペル(宗教音楽)|福音|福音書|信条	anc
afford	余裕がある|与える	anc
capability	将来性|能力|可能性|手腕	anc
reflection	反射|反映|熟考	anc
herself	彼女自身	anc
sad	悲しい	anc
soundtrack	録音帯|サウンドトラック(音楽)|サントラ･ミュージック|サントラ録音|映画音楽|サントラ版	anc
diesel	ディーゼル機関(船･車)	anc
diverse	別種の|多様な|多様性をもつ	anc
salon	サロン|(高級)店|客間|大広間	anc
compile	を編集する|(資料など)を集める|(財産など)を作り上げる	anc
nylon	ナイロン|ナイロンストッキング	anc
remedy	を治療する|医療|治療|療法|医薬|救済策	anc
ah	ああ!	anc
discrimination	人種差別|識別	anc
rehabilitation	社会復帰|名誉回復|復権|復興	anc
atlas	『地図帳』|図解|表解	ejdict
acoustic	電子機器を介さない|音響上の|聴覚の	anc
railway	鉄道|軽便(路面)軌道	anc
protest	異議の申し立て|に抗議する|抗議|異議|主張|言明|断言	anc
oven	オーブン	anc
assurance	保険|確かさ|確実さ|保証|請合い|言質|安定|安泰	anc
shelter	避難場所|避難所|保護|を保護する|避難する	anc
macro	マクロ	anc
ho	おーい|おいこら|ホーイ	anc
saver	貯める人|救助者	anc
blvd	大通り|ブールバード	anc
rev	エンジンを回転させる|回転	anc
mood	気分|気持ち|憂うつ|雰囲気|法	anc
engagement	約束|婚約	anc
correctly	正しく	anc
sauce	面白味|興趣を添えるもの|生意気(な言葉)|ソース|果物のシチュー煮|果物の砂糖煮|味を添えるもの	anc
photograph	写真|を写真にとる	anc
marc	絞りかす|マール	anc
overnight	夜通し|一晩中|前夜の|一夜のうちに	anc
theft	盗み|窃盗罪|窃盗(罪)|盗塁	anc
pray	祈る	anc
drag	を引く|畑をならす|だらだら進む	anc
integrity	正直|誠実|完全性|整合性	anc
buck	(俗)ドル|金|雄鹿|押す|がんこに抵抗する|木びき台|鋸(のこぎり)でひく	anc
dimension	容積|寸法|面積|次元	anc
crap	無意味な|価値のない物|がらくた|たわごと	anc
paradise	楽園|天国|地上の楽園|至福	anc
fence	柵|盗品買受け人|盗品買人|(野球)フェンス	anc
detect	検出する|発見する|見破る|検波する	anc
tender	差し向ける|を提出する|を申し出る|入札する|支払う|気を使う|柔らかい|もろい|虚弱な|感じやすい|提供|(機関車の)炭水車	anc
widely	広く|大きく	anc
lat	緯度(latitude)|おもり|釣り合い	anc
genuine	本物の|純種の|純粋の|心からの|真の|誠実な	anc
cemetery	共同墓地	anc
functionality	機能性	anc
refuse	を断る|辞退する	anc
emotional	感情の|感動的な|感情的な|興奮した	anc
isle	小島	anc
pendant	ペンダント|つりランプ|シャンデリア|吊り輪|対の一方	anc
bandwidth	帯域幅(通信用語)	anc
versus	対|(訴訟･運動競技で)A対B|と対比して	anc
lung	人工呼吸装置|肺	anc
coalition	(一時的な)連合|連立|一体化	anc
geographic	地質学上の	anc
juice	ジュース	anc
migration	移住|移住者の群れ	anc
negotiate	(条約締結など)交渉する|協定する|取り決める	anc
profession	専門的職業|職業(医師|弁護士など知的な専門職)	anc
promotional	昇進の	anc
disorder	無秩序|混乱|不調|乱雑|不規則|の秩序を乱す	anc
dawn	夜明け(daybreak)|黎明|夜が明ける|暁|明るくなる|発達しはじめる|分かり始める	anc
blast	爆発(させる)|スリル|楽しい時間|突風|非難(する)|台なしにする|枯らす|explosion	anc
machinery	(集合的に用いて)機械類|機械装置|機構	anc
jimmy	(食用の)羊の頭|(強盗用の)金てこ|金てこでこじあける	anc
dig	探求する|を探し出す|深く研究する|気にいる|掘る|土を掘る	anc
reed	屋根のふきわら|ヨシ|アシ(の茂み)|リード楽器	anc
authentication	立証|認証|特定情報へのアクセスの際|端末装置や個人を識別検証すること	anc
vulnerability	傷つきやすいこと|脆弱性	anc
specialist	スペシャリスト|専門家|専門的な	anc
observe	観測する|述べる|守る	anc
proportion	比率|割合|釣り合い|調和|分け前|釣り合わせる	anc
bicycle	自転車	anc
correction	修正相場|訂正	anc
slowly	ゆっくりと	anc
rugby	ラグビー	anc
gnome	(ギリシャ神話)ノーム(地の精)|しなびた老人|投機的銀行家	anc
demonstration	デモ|実証|実演	anc
admit	(いやなこと)を認める|に入ることを許す	anc
cal	カロリー|calorie	anc
propose	提案する|申し込む	anc
rip	激流|を詮索する|はぎ取る|引き裂く|切り取る|(話)やくざ馬(者)|がらくた|波浪の激しい水域	anc
ta	ありがとう(英略式)	anc
unlike	〜とは違った	original
technician	専門家|技術家	anc
regime	政治制度|政権|制度|政体|体制	anc
cooper	おけ屋	anc
pi	(第16ｷﾞﾘｼｱ文字)パイ|π|Π 2|(数)円周率	anc
praise	をほめる|ほめること|賞賛	anc
quarterly	年4回の|季刊誌	anc
punk	パンクファッション(の人)|くだらぬもの|たわごと	anc
convenience	便利なもの|都合|便利	anc
enrollment	登録|入学	anc
pill	丸薬|経口避妊薬|不愉快な人|弾丸|苦しいこと	anc
sunset	夕焼け空|日没|終局	anc
continental	大陸の	anc
scroll	スクロールする|巻き物|渦巻模様	anc
herald	告知する|予告する|報道者|先駆者|先触れ	anc
directive	指令する	anc
rpm	revolutions per minute毎分回転数	ejdict
dialogue	(UK英語|US英語はdialog)対話	anc
flexibility	柔軟性|屈折率	anc
dive	飛び込む	anc
silent	沈黙した|静かな|無言の	anc
skate	(アイス)スケートをする|(アイス)スケート靴|(魚)ガンギエイ	anc
childhood	幼児期	anc
prediction	予言|予想|予測|予報	anc
lottery	めぐり合わせ|宝くじ|抽選|運	anc
bundle	大金|包み|束|固まり|大量|小包	anc
convenient	便利な	anc
soup	スープ	anc
fake	ごまかし|いかさま|のふりをする|仮病を使う|ねつ造する|だます	original
pal	仲良し|友人|友達|相棒|おい(呼びかけ)|仲良しになる|仲良く付き合う	anc
wisdom	知恵|賢明|賢人|分別	anc
gauge	標準寸法|規格|尺度|計器|レールの軌間(ゲージ)|判断基準|測る	original
literary	文学に通じた|文学の|文芸の	anc
reset	リセットする	anc
knee	ひざ|膝|膝で押す(突く)	anc
threshold	敷居|発端|始め|出発点|入り口	anc
diameter	直径|倍率	anc
corn	トウモロコシ|穀粒|穀草|魚の目	anc
meta	(ギリシア語)meta- 超等の意味の接頭語	original
payday	給料日|決算日	anc
injection	注射	anc
starter	開始者|始動機|始める人(物)|スタート係|競争に出る人|セルモーター(和製英語)	anc
donor	寄贈者|臓器提供者|開発援助供与国	anc
mold	形作る|(に基づいて)作る|土|沃土|肥土|型|鋳型|流し型|骨組み|鋳物|性質|カビ	anc
quit	をやめる|give up|stop	anc
highland	台地|高地|高原	anc
restoration	復旧|返却|復興|回復|返還	anc
impression	気持ち|印象|感動|感銘|影響|結果|感じ	anc
bias	バイアス|傾向|偏向|心の傾向|先入主|偏見	anc
investigator	調査員	anc
sur	シュール|超越した|現実離れした	anc
automation	オートメーション	anc
harm	を害する|害|傷つける|損害|悪意	anc
trunk	トランク|主要な|(木の)幹･胴体|幹線|長距離電話|(象の)鼻	anc
cooperative	協同組合の|協力の|共同～	anc
bibliography	参考文献|文献目録	anc
median	中央の|正中の|メジアン|中点	anc
robin	コマドリ	anc
confirmation	売買報告書|確認	anc
suppose	仮定する|だと思う|だと想像する|もし～だとしたら	anc
orchestra	オーケストラ|管弦楽団	anc
intro	紹介(する)|イントロ|序|序奏	anc
detector	発見者	anc
zoo	動物園	anc
ceiling	天井|最高価格|最高限度	anc
athletics	アスレチック|運動競技	anc
beaver	ビーバー	anc
southeast	南東|南東部地方|南東に|南東から	anc
opposite	反対側の|逆の|向かい合っている|〜の向こう側に	original
destruction	破壊|破滅	anc
corp	法人|corporation	anc
fool	ばか	anc
collective	全体的な|共同の|集団の	anc
sh	しー!	anc
constitute	構成する|制定する|の構成要素となる	anc
cow	雌牛|乳牛|おびやかす|(intoを伴って)脅してさせる	anc
bubble	泡(立てる･立つ)|実態のないもの|みせかけ	original
decor	(仏語)装飾|舞台装置	anc
unusual	異常な|一風変わった|珍しい|見かけない	anc
horny	角状の|角質の|発情した|ムラムラする	anc
spouse	配偶者	anc
commodity	生活必需品|商品|必需品|日用品|有用品|物資	anc
increasingly	ますます|more and more	anc
subsidiary	子会社|補助的な|従属的な|付随する|支援する	anc
basically	基本的に|根本的に	anc
conventional	伝統的な|習慣的な|形式的な|きまりきった|協定上の	anc
piss	小便(をする|婉曲にはpee)|go on the piss大酒を飲む|(itを主語にし)どしゃ降りである|piss away浪費する|(他)piss off怒らせる|(嫌悪)ちくしょう	anc
toilet	化粧|便所|便器|洗浄|トイレ	anc
pierce	ピアスをする|を刺す|を貫く|に穴を開ける|突き進む	anc
renew	を新しくする|を再び始める|を更新する|を再び満たす	anc
fortune	社会的地位|富|財産|運|運勢|運命|幸運	anc
canyon	峡谷	anc
terror	(非常な)恐怖|恐ろしさ|恐怖の種|テロ	anc
pie	パイ(食べ物)|総額|楽なこと|カササギ	original
herein	この中に|ここに	anc
occupational	職業の	anc
programmer	プログラマー	anc
judicial	裁判の	anc
dump	ドシンと落とす|商品を投げ売りする|出力する|(恋人を)振る|ゴミ捨て場|dump truckダンプカー	anc
fame	名声	anc
horn	角製のもの|角|角で突く|触覚|警笛|ホーン	anc
opposition	反対|対立|抵抗	anc
duck	アヒル(おしゃべり･あざむきの象徴)|かわいい人|ひょいと頭を引っ込める|かわす	anc
criticism	批判|非難|批評	anc
tunnel	トンネル|地下道|坑道|穴|巣	anc
genetics	遺伝学|遺伝子	anc
shipment	積出し|発送(品)|船積み(荷)|積み荷	anc
rough	手触りの荒いもの|でこぼこの|ざらざらした|毛深い|荒れた|未加工の|乱暴者|スケッチ|下書き	anc
manufacture	を製造する|生産する|製造|生産|製品	anc
artwork	イラスト|さし絵|図版|手工芸品など	anc
basin	洗面台|たらい|洗面器	anc
besides	〜の他にも	original
township	郡区|町区	anc
pond	池|泉水|沼	anc
collapse	失敗(する)|崩壊(する)|暴落(する)|衰弱(する)	anc
quantum	量子	original
parish	教区(民)|郡|巡回区域|専門分野	anc
grip	掴む|握力|握りかた|グリップ|支配(力)|理解力	anc
observation	観察|所見|監視|観測|言葉|注目|発言	anc
rabbit	ウサギ	original
deny	を否定する|を拒否する	anc
doll	人形	anc
disposal	支配権|配置|配列|処理|売却	anc
thesis	論文|主張|議題|論題|題目|卒業論文|命題	anc
entrepreneur	起業家|企業家|事業主|興行主|請負人|仲介者	anc
anchor	錨|しんがり|定着させる|固定させる	anc
yr	yearの略語	anc
documentary	ドキュメンタリー|文書の|ドキュメンタリー映画|事実を記録した|記録もの	anc
inkjet	インクジェット	anc
knit	編んだ|組む|編む	original
verification	検証|査察	anc
corps	軍団|部隊|兵団	anc
coal	石炭	anc
aside	側に|別に	original
literacy	教育のあること|読み書き能力	anc
pose	姿勢(ポーズ)をとる|気取る|のふりをする|(問題など)を提示する|姿勢|気取った態度|気構え	anc
liable	責任を負うべき|義務である|法的責任のある|しがちな	anc
assault	襲う(こと)|襲撃|突撃|暴行(未遂)|非難する(こと)	anc
withdraw	取り消す|撤退する|回収する|を退場させる|閉じこもる	anc
carol	賛美歌|喜びの歌|キャロル	anc
layer	置く|層にしておく|層|積み重ね	anc
merge	合併する|合同する|同化吸収する|溶け込ませる|融合する	anc
relay	新材料の供給|交替者|新手|換え馬|リレー	anc
shine	光らせる|輝く|を磨く|光|cancel|blow off	anc
tin	スズ|ブリキ|すず製容器他	original
odd	奇数の|余りの|～余り|残りの|時々の|片方の|半端な|妙な|変な	anc
proxy	代理(権, 人)|委任状|代用となるもの	original
juvenile	少年少女(向き)の|若い|少年の|少女の	anc
composer	作曲家	anc
tit	乳房	anc
texture	織り目|構成|生地	anc
rainbow	虹	anc
perception	知覚|認識	anc
stadium	スタジアム|競技場	anc
fork	フォーク|分岐点	anc
employ	を雇う|(方法･言葉など)を用いる|use	anc
redeem	義務を果たす|を取り戻す|を買い戻す	anc
fry	油で揚げる|電気椅子で処刑する|稚魚|(集合的)小さいもの(子ども･小動物)	anc
attraction	魅力|引きつけるもの	anc
bore	うんざりさせる|退屈なもの(人)|bear(産む)の過去形|掘る	original
blame	を非難する|のせいにする|非難|責任	anc
cricket	コオロギ	anc
balloon	風船|ふくらむ	anc
nose	鼻	original
involve	人を巻き込む|を含む|必要とする|意味する	anc
chef	コック長	anc
ash	灰|トネリコ(材)	anc
weird	超自然的な|奇妙な|風変わりな|変な|不思議な|運命の	anc
vast	広大な|巨大な|莫大な|巨額の	anc
rapidly	急速に|速く|急いで	anc
scout	スカウトする|捜す|斥候|スカウト	anc
disclose	暴露する	anc
metropolitan	首都の|首都の住民|大都市の人	original
interact	互いに作用･影響しあう	anc
condo	分譲マンション	anc
intent	一心に向けた	anc
exploit	開発する|搾取する	anc
sigma	(第18ギリシア文字)シグマ|Σ|σ	anc
showcase	模範|モデル|見本|陳列棚	anc
exploration	探検|探求	anc
combo	コンボ(小編成のジャズバンド)	anc
tenant	借家人|借地人|居住者	anc
benchmark	(価値判断などの)基準|水準点|基準テストにかける	anc
textile	織物(の)|編み物(の)	anc
membrane	薄膜|膜|皮膜|膜組織	anc
ceremony	宗教儀式|儀式|式典|礼儀|作法	anc
attractive	魅力的な	anc
aggregate	集まった|骨材|集合|集める|統合する|総計～となる	anc
electron	電子|宇宙を構成するレプトンに分類される素粒子|記号はe−で表される	anc
recording	レコーディング|収録|録音|記録する|自動記録仕掛の	anc
bee	ハチ|ミツバチ|働き者|(仕事, 娯楽の)会合|集まり	original
victim	犠牲|犠牲者|いけにえ|詐欺にかかった人|被災者	anc
semiconductor	半導体	anc
beef	牛肉|問題|不満	anc
careful	注意深い	anc
fleet	速い|艦隊|海軍|入江	anc
commander	指揮者|海軍中佐	anc
bite	刺激する|刺す|噛む|かみ切る	anc
intention	ねらい|意図|意志|概念	anc
mentor	よき助言者|相談相手|よき指導者	anc
spider	(動物)クモ|三脚台|フライパン	anc
undertake	引き受ける|約束する|保証する|企てる	anc
sword	武力|剣|刀|暴力|戦争	anc
gel	ゲル|膠(こう)化体	original
treaty	協定|条約(国家･政府間で締結される合意)|約束	anc
